reg_departure,Адыгея,Алтай,Алтайский,Амурская,Архангельская,Астраханская,Башкортостан,Белгородская,Брянская,Бурятия,Владимирская,Волгоградская,Вологодская,Воронежская,Дагестан,Еврейская,Забайкальский,Ивановская,Ингушетия,Иркутская,Кабардино-Балкарская,Калининградская,Калмыкия,Калужская,Камчатский,Карелия,Кемеровская,Кировская,Коми,Костромская,Краснодарский,Красноярский,Крым,Курганская,Курская,Ленинградская,Липецкая,Магаданская,Марий Эл,Мордовия,Москва,Московская,Мурманская,Ненецкий,Нижегородская,Новгородская,Новосибирская,Омская,Оренбургская,Орловская,Пензенская,Пермский,Приморский,Псковская,Ростовская,Рязанская,Самарская,Санкт-Петербург,Саратовская,Саха /Якутия/,Сахалинская,Свердловская,Севастополь,Северная Осетия - Алания,Смоленская,Ставропольский,Тамбовская,Татарстан,Тверская,Томская,Тульская,Тыва,Тюменская,Удмуртская,Ульяновская,Хабаровский,Хакасия,Ханты-Мансийский Автономный округ - Югра,Челябинская,Чеченская,Чувашская Республика,Чукотский,Ямало-Ненецкий,Ярославская
Владимирская,0.0,0.0,0.0,0.0,0.00018330172789484222,0.0,4.196063650604822e-05,0.0,0.0,0.0,0.14319251245568368,0.0,0.0001464941520123438,0.00017152330361244273,0.0,0.0,0.0,0.11726893676164003,0.0,0.0,0.0,0.0,0.0,0.00039089645587213345,0.0,0.0,3.239066677659863e-05,0.000424759425684032,6.551748507084722e-05,0.005926019717082249,0.00022526236440089046,0.0,0.0,0.0,0.0,0.0,2.0612242494199127e-05,0.0,0.0,1.0306121247099564e-05,0.23844315732441315,0.0020420843099610135,0.0,0.0,0.010515188278112155,0.00017299560664774265,0.0001037973639886456,0.0001509110611182436,0.0,0.0,0.0,0.0005035276380725786,0.0,0.0,6.036442444729744e-05,0.018294837516637023,0.00015680027325944336,0.003951661346745032,0.0,0.0,0.0,0.0005587390018963263,0.0,0.0,0.0002569168796598391,0.0,3.091836374129869e-05,0.0002716399100128385,0.0003805903346250339,0.0,0.0,0.0,4.343293954134816e-05,0.00021422009163614091,2.3556848564799e-05,0.0,0.0,0.00029593291009528743,0.00015753642477709333,0.0,0.00022084545529499062,0.0,4.343293954134816e-05,0.012915042225651053
Волгоградская,0.0,0.0,5.1785682744047055e-05,2.8903636880398355e-05,0.0001300663659617926,0.02620957705950456,0.00041629265895795967,0.0020890906434110146,0.0,0.0,0.0,0.03484453857752357,0.0,0.007080186717494248,0.0017302038188127349,0.0,4.1348258315014315e-05,0.0,0.0,5.258856154628034e-05,0.0,0.00017542901828797335,0.0012356304766370297,0.000122840456741693,0.0,0.0,2.5692121671465204e-05,0.00014050379039082535,2.6896439874815135e-05,0.0,0.015274769212488298,0.00017462613948574006,0.007838505746203588,6.58360617831296e-05,0.0,0.0,0.00024126508007110293,0.0,0.0,0.0016041518468621087,0.03380360621042811,2.729787927593178e-05,5.780727376079671e-05,0.0,0.0053905282781942935,2.087484885806548e-05,0.00023002477683983693,0.00018345780631030624,0.0002902406870073335,0.0,0.002052158218508283,0.0002023254581627885,0.0,0.0,0.02365321095319377,6.704037998647952e-05,0.0010790691102015386,0.005163313577162273,0.006137205564271251,3.372090969379808e-05,0.0,0.0006948916033329104,0.0008197392570801867,0.0012143541883778476,0.0,0.00756432263524092,0.0027799678527327585,0.0010272834274574916,7.466772860769575e-05,0.00011521310812047679,2.6495000473698493e-05,0.0,0.00024006076186775302,9.995841087804431e-05,0.0006129979655051151,6.342742537642973e-05,0.0,0.0008253594086958197,0.00033118750592123116,0.00018185204870583966,0.0,0.0,0.0005186597062427038,0.0
Вологодская,0.0,0.0,0.0,0.0,0.005124758174665753,0.0,0.0,0.0,0.0,0.0,0.00010427034456609318,0.0,0.025519520528762673,0.00013012249611140555,0.0,0.0,0.0,0.0008677705535376515,0.0,0.0,0.0,0.0002593832538379673,0.0,0.00044293352980968507,0.0,0.001738988060614678,7.23860243268746e-05,0.0004929143561306223,0.0010607999517426505,0.0019242618133560832,0.00016459203150515536,0.0,0.0,0.0,0.0,0.0013675788167470237,1.464955254234367e-05,0.0,0.0,0.0,0.053235612200492055,2.4990413160468612e-05,0.0008410566636074954,0.0,0.0,0.0,2.412867477562487e-05,9.479122233281199e-05,0.0,0.0,0.00251024391504983,0.0003119492953134358,0.0,0.0,0.0001938911365898427,0.0,0.0,0.05368543963738049,0.0,0.0,0.0,0.0005842586249240593,0.0,0.0,3.0160843469531086e-05,6.032168693906217e-05,3.61930121634373e-05,0.0,0.0,0.0,0.0,0.0,0.00011461120518421812,0.0,0.0,0.0,0.0,0.0,0.00015683638604156163,0.0,0.0,0.0,0.00010427034456609318,0.018703169904648646
Воронежская,0.0,0.0,2.280349624925512e-05,2.9257315942440532e-05,0.00014370505183492851,0.001385850215450014,0.00034850626343201226,0.02226137539502755,0.00039110147340703594,0.0,8.648118388868451e-05,0.006691750512540847,2.19429869568304e-05,0.01733582020518844,0.00012864613921749588,0.0,0.0,0.0,9.594678610535646e-05,0.000203940702304659,0.000135960468203106,0.00033861040656912796,0.0,0.00042207980793432595,0.0,0.0,0.0,1.721018584849443e-05,0.00017597415030085555,0.0,0.008366301595599356,0.000135960468203106,0.007256674863017677,2.151273231061804e-05,0.008851628836526898,0.0,0.0066568998861976465,0.0,0.0,7.228278056367661e-05,0.15980819247871852,0.0008355545229444046,0.00021340630452133095,0.0,0.00035237855524792347,3.0548079881077616e-05,0.0001217620648780981,0.00022846521713876358,5.765412259245634e-05,0.0028022485107811056,0.0003261330218289695,0.00025901329701984117,0.0,0.0,0.006722728847068137,0.0012163298848423439,0.0006862561607087154,0.006962380685008422,0.0028065510572432293,0.0,2.2373241603042762e-05,0.0003687282318039932,0.0034265480024352414,0.00014069326931144197,0.0006806628503079548,0.0051725213567650015,0.009505185644123474,0.0005188871033321071,0.00019834739190389833,2.5385024126529288e-05,0.0010597171936210447,0.0,0.00028913112225470645,7.744583631822495e-05,0.00011014518943036436,0.0,2.0221968371980956e-05,0.00023534929147816136,0.0003282842950600313,0.00017468338636221847,0.00012864613921749588,0.0,0.00017253211313115669,0.00011875028235461157
Дагестан,0.0,0.0,9.67578719440103e-05,0.0,0.00010029387390874158,0.0009547205304774438,0.0003240263618590112,0.0,0.0,0.0,0.0,9.450768887554494e-05,0.0,0.00014015425969298503,5.143275585063671e-06,0.0,0.0,0.0,0.0,2.18589212365206e-05,5.657603143570038e-05,0.00023626922218886236,0.0,0.0,2.4430559029052435e-05,0.0,0.0,0.0,0.0,0.0,0.0007518825995914953,0.00011829533845646443,3.632438381951217e-05,0.0,0.0,0.0,1.3501098410792134e-05,0.0,0.0,3.2145472406647944e-05,0.01868873474777698,0.0,0.00018162191909756086,0.0,7.072003929462547e-05,0.0,3.27883818547809e-05,3.343129130291386e-05,0.00010800878728633707,0.0,0.0,0.00010833024201040357,0.0,0.0,0.004081832086196156,4.436075192117416e-05,0.00031277544651668447,0.0030772860734884075,0.0009103597785562697,0.0,0.0,0.00023755504108512827,0.0,0.0,0.0,0.0005509733970499457,7.297022236309083e-05,0.0003246692713071442,2.18589212365206e-05,0.0,2.18589212365206e-05,0.0,0.0003452423736473989,0.0,7.329167708715731e-05,0.0,0.0,0.0018101115512183456,0.0001076873325622706,0.0,0.0,0.0,0.00042207005269928746,0.0
Еврейская,0.0,0.0,0.0,0.0051672404535548465,0.0,0.0,0.002210921954455008,0.0,0.0,0.0002653106345346009,0.0,0.0,0.0,0.0,0.0,0.001105460977227504,0.00045481823063074444,0.0,0.0,0.00029057831401408676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002716275544044724,0.0015097438488992766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029057831401408676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005369381889390733,0.0,0.0,0.0,0.0,0.0,0.0,0.0002968952338839582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006474842866618237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Забайкальский,0.0,0.0,0.0,0.002188355194866472,0.0,0.0,0.0007200150986128149,0.0,0.0,0.005561951495706332,0.0,5.5676134755119376e-05,0.0,0.0,0.0,7.926771727847504e-05,0.02907804095498726,0.0,0.0,0.00874304048315561,0.0,9.059167688968576e-05,0.0,0.0,0.0,0.0,0.00020100028309899027,0.0,0.0,4.907049164857979e-05,0.000770029253562329,0.0018373124469189394,0.0002632820609606492,0.0,0.0,0.0,0.0,9.625365669529112e-05,0.0,0.0,0.0028385392092101537,0.0,0.0,0.0,0.0,0.0,0.0018448617533264131,0.00011795791261677833,0.0,0.0,5.8507124657922054e-05,8.87043502878173e-05,0.0016457487968292914,0.0,0.00019628196659431915,0.0,7.0774747570067e-05,0.0010521845805416628,0.0,0.0009210153817118052,0.0,0.0007596489572520525,0.0,6.0394451259790506e-05,0.0,0.00021326790601113523,0.0,0.000212324242710201,0.0,0.0001273945456261206,0.0,0.0,0.0002944229498914787,0.0,0.0,0.0014060583183919978,0.0,0.00015759177125601584,0.00013022553552892327,0.0,0.0,0.0,7.926771727847504e-05,1.41549495140134e-05
Ивановская,0.0,0.0,0.0,0.0,0.0,0.0,5.616090098131146e-05,0.0,0.0,0.0,0.13778675906472043,0.0,0.001023933569677125,0.0,0.0,0.0,0.0,0.09054741835358301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01760042521825029,0.0,0.0,0.001054019766631399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1574962266894653,0.0009647640490003861,0.0,0.0,0.00959047671579074,0.0002657614064294203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002922372597491814,0.00023768095593876455,0.005317233875052024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001755028155665983,0.0,0.0,0.0,0.0,0.0,9.627583025367679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045072131657197874
Ингушетия,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024454651412749156,0.0,0.0,0.0,0.0,0.0,0.00012424540637122556,0.0,0.0003017388440444049,0.0,0.0,0.0,0.0,0.00013805045152358395,0.0,9.269101745154922e-05,0.0,0.000498953774792382,0.00013213400360114464,0.0,0.0,0.0,0.0,0.00012424540637122556,0.0,0.0,0.0,0.04172870719696447,0.0,0.0,0.0,0.0,0.0,0.00020707567728537593,0.00014593904875350304,0.0,0.0,0.0,0.00032540463573416215,0.0,0.0,0.0032086869232695867,6.508092714683243e-05,0.00020707567728537593,0.0008953557855958159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.902522576179198e-05,0.0,0.00010255176398894807,0.0,0.0,0.0,0.0,9.860746537398853e-05,0.0,0.00010649606260390762,0.0,0.0,0.0011754009872579434,0.00016960484044326027,0.0,0.0,0.0,0.00037470836842115645,0.0
Иркутская,0.0,0.0,0.0003818177788242103,0.0007615445511926474,0.0009413711063891539,5.102055752086929e-05,0.0008828229256275005,5.5202570432415954e-05,0.0,0.009063676583195082,2.2164668431197315e-05,6.733040787590127e-05,0.0,0.00014344304286605054,9.534989438326391e-05,2.132826584888798e-05,0.004143538392760434,0.0,0.0,0.1985753554815525,0.0,0.00017313533453803184,0.0,3.84745187862293e-05,0.00029190450122595706,0.0,0.0008430938029678073,7.653083628130393e-05,0.0,1.2964240025794655e-05,0.0013595723975438202,0.009804729271121151,0.00034083405229105304,6.356659625550928e-05,0.0,0.0,0.0,0.00031072355932791704,0.0,0.0,0.006846373337493042,0.0,3.387430458352797e-05,0.0,8.44766608132426e-05,0.0,0.00504476217519874,0.0007318522595206661,0.00010287751762404791,0.0,3.7219914912765303e-05,0.00031490557223946375,0.0012876417754652176,0.0,0.0002893952934790291,0.0,0.0002868860857321011,0.0010112107220119832,4.307473298893063e-05,0.0038746349625479832,0.0003090507541632984,0.0010216657542908498,0.0,0.0,0.0,0.000407328057584645,0.0,0.000393527414976541,0.0,0.0007711631808892047,0.0,0.000436183946674317,0.00046587623834629826,8.113105048400526e-05,2.3001071013506648e-05,0.0006402661767577941,2.258286972235198e-05,0.00013382441316949322,0.0003529618897345384,7.862184273707727e-05,7.736723886361326e-05,0.0,9.116788147171725e-05,0.0
