reg,Адыгея,Алтай,Алтайский,Амурская,Архангельская,Астраханская,Башкортостан,Белгородская,Брянская,Бурятия,Владимирская,Волгоградская,Вологодская,Воронежская,Дагестан,Еврейская,Забайкальский,Ивановская,Ингушетия,Иркутская,Кабардино-Балкарская,Калининградская,Калмыкия,Калужская,Камчатский,Карачаево-Черкесская,Карелия,Кемеровская,Кировская,Коми,Костромская,Краснодарский,Красноярский,Крым,Курганская,Курская,Ленинградская,Липецкая,Магаданская,Марий Эл,Мордовия,Москва,Московская,Мурманская,Ненецкий,Нижегородская,Новгородская,Новосибирская,Омская,Оренбургская,Орловская,Пензенская,Пермский,Приморский,Псковская,Ростовская,Рязанская,Самарская,Санкт-Петербург,Саратовская,Сахалинская,Свердловская,Севастополь,Северная Осетия - Алания,Смоленская,Ставропольский,Тамбовская,Татарстан,Тверская,Томская,Тульская,Тыва,Тюменская,Удмуртская,Ульяновская,Хабаровский,Хакасия,Ханты-Мансийский Автономный округ - Югра,Челябинская,Чеченская,Чувашская Республика,Чукотский,Саха /Якутия/,Ямало-Ненецкий,Ярославская
Еврейская,92.9153924536961,47.0679071609491,49.352437962718604,5.598131337766275,93.73651175199744,84.90051588243598,77.19279579596771,96.35280915295753,98.65678253228069,25.519187775733258,92.80367096407633,88.40478190036379,93.67127022140379,93.7686986952637,85.6144790677343,0.0,19.690566834992726,92.31428265279597,88.28810385300157,28.853166305477014,89.47243343117047,112.56990351142885,88.68647598388517,96.83874035623174,26.081504614748926,90.98970021899851,99.41504371348772,47.33682764628673,83.82968830175376,83.08955596801826,92.37134194742319,94.02066739244015,40.71371503500607,98.89646750102033,67.93187571678048,96.77365442124167,102.89025026543499,93.40510330191893,20.880769222084208,85.38259860706849,87.90070827868703,95.55514508421358,95.85102106669127,101.87846880281069,82.10638798341073,89.23460622168304,102.11058567029355,50.387764029150794,59.87514425683566,77.8775534153726,96.94195475548742,87.99613268380759,77.23933410593503,5.772566334504277,104.97857229518227,93.2162315762759,93.36800751092767,82.93182512685915,103.20939288807507,87.01175280031185,9.986489245484087,72.76228080981048,99.48416816925118,88.42853716228471,101.28383002788645,91.03001861180043,91.55374757693028,84.1020297839481,97.34454973949532,48.586033556409,95.45908270765727,38.595000437113754,67.90384645854958,80.11663840226927,84.72646912325935,2.163407356152198,41.769674943034204,65.05904464163844,71.80370931932652,87.39541709440067,85.98753672810638,47.34282159632262,13.612295267784907,68.64905820395892,93.44173981599207
Забайкальский,73.77335304754821,27.539296865158185,29.7486905622232,14.13565440365618,74.04609761483397,65.68851931777891,57.60497370729665,76.92707408057501,79.14343635942424,5.918736833429608,73.20576414584045,69.0626420726935,74.01627735468965,74.30360515732885,66.61237507184494,19.690566834992726,0.0,72.69644366750109,69.25616113615982,9.22228626618897,70.41340386092897,93.03066034800966,69.46572026740577,77.28743905150418,45.16756377182611,71.87795698501287,79.73881930643931,27.65718754397599,64.1687420413223,63.400202430594106,72.73789162946896,74.85086046642539,21.026312529243043,79.71491709640104,48.303892340295874,77.30744003723662,83.23779036261737,73.90710864136102,38.06216129800529,65.7607529164542,68.34698459122652,75.97024076445547,76.26468952581662,82.20239301723748,62.47270093415298,69.62639464523619,82.47951034222885,30.724664425317346,40.2403606327812,58.39827071587301,77.43546438907836,68.47426087364494,57.57631508711827,20.431683468188876,85.3639344685583,73.93742777209361,73.8089962132004,63.40335272133305,83.5584410544944,67.54834027057072,29.675786205368865,53.11176494606588,80.31735811634374,69.40532072151521,81.73052082665971,71.87114193348035,72.0505084985011,64.49767012673854,77.73755226972587,28.896128109067487,75.91477853330271,19.06436520981537,48.23756875961757,60.48036249400427,65.1643079042945,21.85382849329795,22.120236101375273,45.37626960079624,52.192421828356714,68.35932331847111,66.3779758909973,65.24945699131398,19.062878042177907,49.0863467681621,73.8134022128179
Ивановская,12.420301237795686,45.26904443814549,42.9624574568858,86.81401023683819,7.5535962047575484,12.77696817908485,15.155195528042082,7.760666523882017,7.601200364791381,66.81135294881611,1.0382055669526777,9.01792836210411,2.5201094579283256,5.627807082628379,15.462011924865468,92.31428265279597,72.69644366750109,0.0,14.35401815335972,63.483029591211285,13.769163374846146,20.59353750692586,11.188095908859333,5.339210903383994,117.74978094384625,12.817675397389033,8.165467144761992,45.102654308421435,8.841818996937581,10.912281984484721,0.8036762785750469,12.124777498197583,51.8890381832962,13.87319673704181,24.392933155721575,7.114339096720713,10.75962415232498,4.600455954558994,109.8657386652266,6.936635870968862,5.069307552325857,3.5763682387620013,3.8259277411547745,14.376169687373574,16.062422911876073,3.106841647463135,9.816020335760653,41.99453123416871,32.457226887470576,15.05956976924311,6.348216107834013,5.578777455165411,15.294795581357187,91.9634809160315,12.66756047857535,9.85712679154083,2.6768750742845144,9.894527944178035,11.055010033005113,7.396849461767875,102.25940070424961,19.633324387143798,14.449805772602174,14.462674873223886,9.421031023361138,11.996357986977806,4.304945844532928,8.227441117589702,5.062995041778974,43.978363344621755,4.376545044462312,53.725015353624826,24.561969070827438,12.239452471540218,7.87616398074609,94.47335630328368,50.57723603109258,28.329742728791096,20.51058154961372,14.474562790755037,6.334091781350003,136.74751721209546,88.90207749645647,27.356592515432553,1.242003868256549
Ингушетия,4.9278670035546694,42.075521648760756,40.27441189667466,83.02017422151874,21.798139724463436,4.553740514610138,16.061820829112676,11.085054805780269,14.513041899147302,63.36627249740047,13.687575474140829,5.546411303999739,16.832479121896608,10.179961947108715,2.697816450765578,88.28810385300157,69.25616113615982,14.35401815335972,0.0,60.16247600459373,1.2467474366250546,26.905644083601473,3.1861988199153983,14.2068497546155,114.26974058533565,2.9617805717326573,21.354012347767316,43.00700123636322,16.18034491059835,19.455711106295787,15.12519816114287,6.129704776218008,49.72587563801147,10.859767160543882,23.896998861184105,12.149638188158768,22.014793590680878,10.787781555448502,107.25659457538241,13.814941618336583,11.018383494415756,14.495582371567096,14.70920217139708,28.382860240417802,25.804910843997227,13.18028357306461,20.46879514458096,39.91068854660984,30.902640226350087,13.421642228771809,13.132382891343116,10.009146323081387,18.727391111981017,87.06927881716304,22.051572290744495,6.510351812670263,12.531326975895272,11.338129167428406,22.167947186419738,8.439025165476949,97.99837205332024,20.887009486577135,11.380230756219706,0.19789021366252377,17.43329721866052,3.4069819599148903,10.126570366114729,13.337342832118571,16.32926370305669,42.28642090251591,13.165121492146026,50.35588416178381,24.998645716271273,16.055677888769466,11.69495210766905,90.40206261471926,47.810057401184416,30.065531713351735,20.468315791732582,0.8975180545492403,13.201891509376258,134.42911562660015,86.98846813834272,31.963901527592686,15.265847235032991
Иркутская,64.63746377780541,18.32329674123134,20.52829541299783,23.332075955754668,64.93024992689008,56.53554270833749,48.38478296895293,67.71588899915092,69.92191440440594,3.3343990644788444,63.98778993870381,59.87071325108194,64.81997804080783,65.08684779769835,57.53290165833239,28.853166305477014,9.22228626618897,63.483029591211285,60.16247600459373,0.0,61.308717595491856,83.80838375217908,60.307535741748566,68.0652647906471,54.380440587734164,62.753567045497206,70.56381719597306,18.49628704453569,54.97688041171704,54.26231466538648,63.529895599502176,65.7053552178423,12.019410349063785,70.56313082519638,39.09228603571795,68.0902803824588,74.03997414119365,64.68683957865905,47.094246198287586,56.54821937106009,59.124785733911146,66.75040731947638,67.04504762716961,73.14888836205853,53.52263358887659,60.41035746795304,73.27092020681788,21.534846181701816,31.03074425392146,49.181446915401246,68.21440553561314,59.2525842167153,48.38623566264929,29.08507894558846,76.15010876155833,64.76015816390013,64.58702662157663,54.181508442639974,74.35967584690287,58.332528133215945,38.824686334853254,43.91176854064279,71.1697652695292,60.31469937193542,72.50844225638122,62.731045181683335,62.82990252887578,55.28054395755755,68.52157787577889,19.783098727190463,66.69249822338476,9.859260369445924,39.05078978678785,51.273006061074256,55.94232693029098,31.01556094176351,12.916946961664165,36.32356692090558,42.97607639757406,59.265059167255856,57.16209643266057,74.27101221720167,27.25252859814505,40.28190869217548,64.60345971884945
Кабардино-Балкарская,3.682493466202564,43.1926093474033,41.36595861622405,84.19571787771626,21.280208154720484,5.300299211957363,16.706602551483975,9.99467902793577,13.439364283756161,64.51956595608408,13.041879041936031,5.30125553575955,16.208650214685026,9.288384430569922,3.9295101065295217,89.47243343117047,70.41340386092897,13.769163374846146,1.2467474366250546,61.308717595491856,0.0,25.681683907197556,2.9004810921559683,13.250434350949716,115.44476403947978,1.7277977572354781,20.507747724783567,44.07826835427109,16.28850918477237,19.568252498795268,14.555381796360006,4.885244618023402,50.813181273850674,9.61892133498149,24.78547703930449,11.088950824678442,21.0091599523141,9.968815085552404,108.40129817647777,13.832716247699876,10.812077938394786,13.651905153869578,13.851431614076578,27.613136857619324,25.918154810849437,12.845756459824146,19.446618492347636,40.97370304648515,31.90513312876263,14.179782099991026,12.113312956967093,9.79536261039459,19.246830602131254,88.27608449603358,20.94789719713727,5.393480962529858,11.794188880452749,11.685078854872849,21.15198821752133,8.380793381533868,99.19196480103699,21.616588472091113,10.14504087845691,1.1708281531933626,16.333438397433408,2.2619505115365257,9.484679150196062,13.484421416423185,15.429781989777364,43.336957813598715,12.269796155919597,51.49336460073392,25.838579201962585,16.46056706121859,11.827048253669991,91.58834944457642,48.91999219980297,30.864342324719814,21.282398110053332,2.097713255401125,13.172738653565537,135.56981767642793,88.09918385795751,32.573677834628555,14.615475266062056
Калининградская,22.04225485797659,65.51075512812666,63.287187806147195,107.1110735031106,22.294805698542184,28.783995295621065,35.450629590460174,16.595462238680486,13.935279912635472,87.12431719026911,19.951709412437324,24.74814632176285,19.85468756500616,18.93650743493316,29.43254909346272,112.56990351142885,93.03066034800966,20.59353750692586,26.905644083601473,83.80838375217908,25.681683907197556,0.0,25.203548912420477,15.745634029590061,138.1587654998895,23.953948744792203,15.557631129298295,65.54310611949772,29.419814395692594,31.117102569232358,20.716079048214336,20.845872675414455,72.35688812906916,16.733360297455878,44.814949019951484,15.965405343595263,11.445519405058358,19.202228904738465,130.3919180163269,27.460298661617138,24.68459733808285,17.145099050167882,16.85971835070521,19.033874109357846,34.9776512889235,23.553711631372607,11.423773595279226,62.41463602876447,52.86094634705844,34.717490281756966,15.65938005114649,24.575289030183566,35.87929032894078,111.97661945979668,8.42070373345113,20.618118472867447,19.228927665459942,29.63812402393259,11.116651546365613,25.643336353434627,122.47621119457357,40.15484490561005,16.47091820781656,26.851396054904047,11.308369515852839,23.5367136873687,21.038959344676176,28.624934157401935,15.554025648396395,64.4654347280461,17.1159015444839,73.9908417560565,45.09344095853485,32.774445609004296,27.87048577578565,114.7226017131534,70.94337113881943,48.917828512260684,40.896049475323956,27.645940472919236,26.780187203515435,157.31402449618932,109.47038205368126,47.597795707280575,19.608409396403125
Калмыкия,4.502158563228473,42.07126263810517,40.13197007748065,83.35226186292122,18.613315391778272,3.786289590658859,14.408669394084514,8.800457011265934,12.09060872511338,63.554629985381595,10.55194309560617,2.411575890971423,13.678872679200232,7.373676145546024,4.637580545924366,88.68647598388517,69.46572026740577,11.188095908859333,3.1861988199153983,60.307535741748566,2.9004810921559683,25.203548912420477,0.0,11.467354114582982,114.58350977378596,3.045600000213173,18.381331252500164,42.752579701609925,13.427913990545635,16.7048098630241,11.953306108714111,5.443809661198549,49.541398044315365,10.260559660346129,22.943434771458488,9.728541599082622,19.329052911482627,7.847021491138659,107.36038565142704,10.945442139364957,7.925586569368494,11.55155738387776,11.784382701322908,25.312789340364386,23.049823567049845,10.019412966613997,17.833130088764868,39.62232103943403,30.363401219448473,12.138590373902957,10.563611194664313,6.90952875877222,16.735458812605042,87.67033139972241,19.66044281112149,4.642250348050491,9.47278401183345,9.027469832520723,19.506987440475957,5.486550069147796,98.47013438118694,19.435317797725492,10.877123542657776,3.313479256663035,15.066712029661753,2.6253079609639545,7.0047935343720535,10.65011796626493,13.459929937938373,41.93162989311319,10.316918990494575,50.458534007191645,23.8699465918926,13.825029827141396,8.991394309258446,90.81534722472371,47.752701805297924,28.78177677884752,19.282586232420538,3.3138209315212657,10.276804376810116,134.4991708521823,86.89612726997906,30.144623932098824,12.12880434170696
Калужская,10.618397767792503,49.77395157930332,47.54234611014464,91.37291609651548,10.902291639405275,14.339145980251509,19.707599704040597,3.9225740999496157,2.2706824057197244,71.3826073049738,4.462001167918638,10.09672594866249,5.944371477993946,4.096182950658974,16.10492423762452,96.83874035623174,77.28743905150418,5.339210903383994,14.2068497546155,68.0652647906471,13.250434350949716,15.745634029590061,11.467354114582982,0.0,122.41313574281762,11.800244407808687,7.524779041527679,49.80305566715203,14.028088825507794,16.248064529201255,5.7731233458742555,9.850094743437426,56.620786209376625,9.796938160901398,29.07968240658741,2.7763306831851438,7.862578177868139,3.843137564840264,114.66872580829386,11.841096014440186,8.940552354034477,1.85220177711205,1.708644369377618,14.846863038408056,21.288346691347318,7.96411722183692,6.394102031810263,46.67238405049832,37.118958274693114,19.045165489675437,1.5495058337807974,8.883373462060266,20.287524294355872,96.30662320059305,8.584893015704864,8.06674454743803,3.486451486025076,13.917050625191424,8.046846912257609,10.147531229952452,106.75362916651711,24.465346741820543,10.25820824234437,14.247397864544427,4.445126633189342,11.05481405218343,5.498383090918034,12.924311685302818,2.376910271156815,48.73676268344123,1.3994821333145564,58.252832465160814,29.402115834931415,17.121387626345836,12.124894797830574,98.9927996204833,55.19774936819771,33.40452465863366,25.15770300885477,14.642769605709503,11.118580432511134,141.61961729846274,93.78311978651138,32.65849142566606,4.7960579935024255
Камчатский,118.85439679067079,72.70362203882317,74.87672425821773,31.24961688434073,118.69752932573913,110.80094586199185,102.71208304569613,122.09445989174826,124.29081163585319,51.08594326606875,118.28801078973063,114.22098912881317,118.98250950360027,119.46703088109555,111.6049009484428,26.081504614748926,45.16756377182611,117.74978094384625,114.26974058533565,54.380440587734164,115.44476403947978,138.1587654998895,114.58350977378596,122.41313574281762,0.0,116.9414741632646,124.60403642037126,72.64727472001654,109.13005314378327,108.16522999495282,117.7616661752155,119.94670183598794,65.87059872606717,124.81816615660189,93.37081874379126,122.4702403464155,128.2005965249537,119.06205228255351,10.209673926266264,110.81447531070697,113.47545201745635,121.06602920621472,121.35868015247547,126.59871821911423,106.65317685910155,114.69763381882436,127.49841973726187,75.76102507312442,85.31068905170795,103.56171437804268,122.58628615138895,113.62125765123017,102.54240975368079,28.55245973607442,130.41180881484664,119.07917416281485,118.9305230442558,108.54926029960825,128.5255545525868,112.71295868844649,17.038683424367,98.12409586440704,125.41354808780179,114.41327634185767,126.85264506601486,116.96029975948096,117.20408143601934,109.57908065098255,122.80359960864304,73.78832917783863,121.04603618788755,64.23171181992947,93.2125248693684,105.51353534081352,110.28836698888571,24.034932783398176,67.21562905123417,89.99079904445996,97.27830483921294,113.3751574684588,111.45035678028749,22.179229997838515,30.288577554324718,93.0340163140385,118.84649619105309
Карачаево-Черкесская,1.983452417204316,44.58891364938267,42.71820401066906,85.69523736211507,20.36995870960607,6.378461863965124,17.433761383453824,8.391071378053839,11.84391938399579,65.97731883095253,12.013550209757863,5.116199041278895,15.18341982433563,7.960051847470655,5.597381386660103,90.98970021899851,71.87795698501287,12.817675397389033,2.9617805717326573,62.753567045497206,1.7277977572354781,23.953948744792203,3.045600000213173,11.800244407808687,116.9414741632646,0.0,19.17091988417184,45.39424659983865,16.271764837847506,19.531127137271998,13.617092987033633,3.176600157021886,52.15402277843997,7.979343208589504,25.832045567280538,9.5169888080357,19.477659403758675,8.73470777910461,109.83839613386311,13.718771774927708,10.437248603139453,12.347679117852035,12.52713701244457,26.35711239186021,25.849822951883368,12.2548737708987,17.898441330281035,42.27733511290182,33.11674105479787,15.086263955319557,10.588702616050083,9.434192425358008,19.78044165194904,89.84242833611316,19.309431112182995,3.793813724182954,10.65225158954624,12.0579359057591,19.608431529978265,8.282513189171704,100.72840567438507,22.438410722641674,8.530341636142442,2.898162857605696,14.703502673967279,0.821369877571151,8.515218352345094,13.554271652616704,14.042698329725967,44.61820224514159,10.90603212084268,52.92395547775064,26.809534567175255,16.85412268129809,11.902746569661101,93.10959420606139,50.301369855011096,31.762938213474985,22.22878536066722,3.762759876021549,13.003014420833118,136.99794957929183,89.47445994803304,33.18985844038235,13.566028942300859
Карелия,18.113157323348442,52.52879345423438,50.13588748542963,93.8744676508982,6.743663684333339,20.62705095372995,22.721051068016283,11.410625702225158,8.547084764344184,73.89821407120189,8.284480677783462,16.562261134499774,6.036704731289252,11.225525811742154,22.943197278422456,99.41504371348772,79.73881930643931,8.165467144761992,21.354012347767316,70.56381719597306,20.507747724783567,15.557631129298295,18.381331252500164,7.524779041527679,124.60403642037126,19.17091988417184,0.0,52.081651585422414,15.636230313222082,16.476461987839535,7.736980570956216,17.37342192829495,58.77763625620649,16.842824840217176,31.600018266478596,10.22440347842323,4.114280009131217,10.566710199472752,116.4700793096971,14.488222190199155,13.232609396004781,6.8597554857204015,6.656456476562139,7.333144870871492,19.54312159481028,11.086287522016773,4.493283827199821,49.02982321340011,39.59683779993048,23.027518626516873,8.986039509108332,13.716921113790553,22.19853818893846,99.29426630162467,7.217605069182729,15.521211171280713,8.956730615494894,17.939566361473805,4.4468775195770185,15.480572424226327,109.3884209980158,26.708656304444613,17.192610024829243,21.419849421003345,7.450277881368211,18.39246171333559,11.512176242189451,15.923415269478767,5.169094580066452,50.865878967364296,8.26531945361326,60.916183056501104,31.51751231444462,19.487348010307397,15.886875173045581,101.577940738985,57.651301345151005,34.66763219049877,27.84177239865238,21.673605594534017,14.071261241283068,143.17218629057749,95.37324470366264,32.59821324033675,6.931095435474343
Кемеровская,47.19407055931908,3.433793440613813,3.0516111127005967,41.792823754349676,46.43977357563425,39.048145909503155,30.096074517154488,49.6926751346831,51.726173477204405,21.82920357036606,45.6444402613432,42.06416814698542,46.37185980017026,46.998344710080595,40.489621926473575,47.33682764628673,27.65718754397599,45.102654308421435,43.00700123636322,18.49628704453569,44.07826835427109,65.54310611949772,42.752579701609925,49.80305566715203,72.64727472001654,45.39424659983865,52.081651585422414,0.0,36.520437003448706,35.76639728836799,45.12057170936722,48.19532290683585,6.83367629310793,52.9859094832956,20.730721205999124,49.988355330352086,55.59417256419419,46.53531210163775,64.89631982296687,38.16720097579273,40.87847825898925,48.427772689922186,48.71936124448035,54.700120632757134,35.236703886655064,42.05174835052658,54.860667476426904,3.1467214932474614,12.685826197847469,31.154147399512663,50.03587479079307,41.071847967046544,29.92745596806711,47.45065122023457,57.766029669285146,47.04262472429631,46.317113731881136,36.00703277514797,55.91624121867351,40.27919871740499,57.31495272217078,25.48245179693833,53.61515601824647,43.174982823659406,54.234816049079555,45.275803133775995,44.67436738362734,36.93745823463561,50.15647155102787,1.550225292882783,48.446236137391935,9.159152276751902,20.58802192841778,32.86791192653378,37.687475900534366,49.500053782769754,5.649051005831668,17.92921530870269,24.647079437423795,42.116198240980054,38.805220456199834,91.93053157702614,44.187083395552854,22.41339863284824,46.20278684265991
Кировская,16.95159006048072,36.89574391493145,34.51437530873574,78.30182001387516,10.90745396356367,12.343651462279148,7.384446642515791,15.337342296721324,16.21471701730485,58.31058026418255,9.58478426316194,11.156574137036417,9.853401800239697,12.564513969902867,15.767777623642493,83.82968830175376,64.1687420413223,8.841818996937581,16.18034491059835,54.97688041171704,16.28850918477237,29.419814395692594,13.427913990545635,14.028088825507794,109.13005314378327,16.271764837847506,15.636230313222082,36.520437003448706,0.0,3.280151152161927,8.714047838499273,17.270740794703066,43.26233607570675,20.708038554717007,15.963928029740245,15.126925131695637,19.074929626610995,11.721350914159167,101.14520712472971,2.64644461616255,6.296546715351896,12.37998147216579,12.645981979406976,19.59040743337055,9.63189386155322,6.104057825571311,18.392600176323164,33.44480116208839,23.974223742639694,8.71690189415969,14.720076099740512,7.1366030048068065,6.5929974128365,83.66040695968101,21.35051145339115,15.11669984952112,10.698979561392555,5.426140924101685,19.398132944151094,7.989366662927188,93.79581416072025,11.079044856201461,21.359142659746276,16.361258368738618,18.256036667940442,15.592282676124258,10.104343307662086,2.863714087765648,13.866368175759618,35.343819797719824,12.834524524781578,45.296023825545745,15.932549402726899,3.952399799523989,4.485865461192878,85.99174720075051,42.06005262549792,19.498541352150834,12.227652402144923,15.792694079602308,3.4498410936668096,127.98044427217907,80.13785198300899,18.71138479120283,9.81926262048476
Коми,20.155603167582015,36.44221473681626,33.978715217246766,77.5310271130826,10.710470239397287,15.553605434310366,8.620705371660684,18.045103525254586,18.50091857672678,57.594501581933535,11.807973264416836,14.419703232057827,11.26313716835613,15.351002003523096,18.978540348325122,83.08955596801826,63.400202430594106,10.912281984484721,19.455711106295787,54.26231466538648,19.568252498795268,31.117102569232358,16.7048098630241,16.248064529201255,108.16522999495282,19.531127137271998,16.476461987839535,35.76639728836799,3.280151152161927,0.0,10.576730176450434,20.42445066572605,42.39618679025239,23.657006873762178,15.761603523815225,17.697185124890023,20.257357322683852,14.436646455904993,99.99494621839969,5.827886399313441,9.380114859658981,14.478593532351049,14.713534944944717,19.223098585454796,6.351990001178567,8.672768068634184,19.811746236251455,32.76541105097429,23.502302032416758,10.762853175907004,17.139178666567034,10.28534835856761,6.521387850761062,83.14300485499167,22.830704477002527,18.228596635161832,13.14575039945587,8.50491374939822,20.592596272616134,11.252885382194052,93.07222514235599,10.898631870936331,24.2985364804111,19.637380013151418,20.22709087742647,18.840984408684108,12.96555245106165,6.122186959456744,15.679925883000752,34.50418925319212,15.18806800985222,44.722881346309656,15.376680111963527,5.370145193306993,7.761162792072939,85.25295657787551,41.3783260551242,18.194889204608163,12.408935681125136,19.056456679737703,6.587029086161439,126.70294642767541,78.89774044867555,16.51059036123623,11.662523657830045
Костромская,13.223108146035614,45.34779204501332,43.020382073670206,86.8619570830435,6.752990134523527,13.443635086531312,15.278362492819854,8.445011961681843,8.043557989173836,66.86044408900969,1.7731721223158912,9.755372761155373,1.8502999841947898,6.400250659783948,16.186618911891554,92.37134194742319,72.73789162946896,0.8036762785750469,15.12519816114287,63.529895599502176,14.555381796360006,20.716079048214336,11.953306108714111,5.7731233458742555,117.7616661752155,13.617092987033633,7.736980570956216,45.12057170936722,8.714047838499273,10.576730176450434,0.0,12.92074149374655,51.89268972927986,14.58503755949793,24.439483525934676,7.7393889072371,10.579837644027396,5.377046451410828,109.83198711619785,7.007241945657146,5.542781263472959,3.9443580766603135,4.158172810116993,13.722482895161624,15.528055532430757,3.3578076926581986,9.741752338225767,42.02204502789123,32.49915183326854,15.339685052062155,6.899340694246942,6.14559300373902,15.244860142420706,92.07052571870774,12.658919945108611,10.656687435032337,3.4162511143206715,10.214393137147317,10.88654577138556,7.998094277119922,102.32360941700178,19.6384502166755,15.152820107257007,15.236324428643222,9.658438825793626,12.795852236368244,5.10255810724049,8.365509057052972,5.165996117510981,43.97720743698836,4.942844879282804,53.792135115862415,24.552185578461344,12.257552943068632,8.169439465024308,94.53151054984322,50.61779800907135,28.209631716862564,20.58041964811446,15.230733911677799,6.474308036297453,136.68655868485715,88.84236665265816,27.069628845495842,1.1077915546437538
Краснодарский,1.2041240597621081,47.49079592426283,45.567504018267314,88.70665360628087,19.559855242168528,9.176134738784867,19.55419715474714,6.04972177023806,9.40896490608881,68.94356395359155,11.180037867984241,6.644445703812969,14.234160843536408,6.622682830874568,8.77272742165472,94.02066739244015,74.85086046642539,12.124777498197583,6.129704776218008,65.7053552178423,4.885244618023402,20.845872675414455,5.443809661198549,9.850094743437426,119.94670183598794,3.176600157021886,17.37342192829495,48.19532290683585,17.270740794703066,20.42445066572605,12.92074149374655,0.0,54.98166621967294,4.876830397443808,28.32038020432194,7.246033738406345,17.139453252505067,7.595296225641603,112.77214941208165,14.63071028867269,11.050570796529218,10.7990789422659,10.916519126309828,24.684762017953744,26.599449717527406,12.354031016421184,15.525484635802815,45.06571332960242,35.800306092716625,17.48035131823195,8.443046291350903,10.143376672452622,21.58854023930655,92.92618484837413,16.63142783909664,2.305128173291937,9.61529811435032,13.798374264257495,17.233020191784664,9.528887663585948,103.77978691859428,24.638049888606034,5.46715241608304,6.052778825862908,12.094219898386312,2.9929398017377533,8.070331392647455,14.777657774336515,12.209103106332403,47.375196585381545,9.252383228435514,55.86234724048537,29.190079533406063,18.49809719795375,13.199621242093286,96.14480981250423,53.18118886679506,34.01953440194787,24.602529852938847,6.939167299657825,13.846707131383864,139.91803364229145,92.33269114874106,35.016958612997605,12.6151029124405
Красноярский,53.96943881726129,7.994593761504377,9.454866453998823,35.14324151455442,53.025964984500185,45.82274123466813,36.9165622544397,56.52624411853657,58.552582455639815,15.312192027631871,52.44425100793278,48.88387811512003,53.11561659042754,53.83165042570759,47.18116277101781,40.71371503500607,21.026312529243043,51.8890381832962,49.72587563801147,12.019410349063785,50.813181273850674,72.35688812906916,49.541398044315365,56.620786209376625,65.87059872606717,52.15402277843997,58.77763625620649,6.83367629310793,43.26233607570675,42.39618679025239,51.89268972927986,54.98166621967294,0.0,59.78446988900984,27.542080619952866,56.821128307404834,62.335916495096484,53.36615466958376,58.065268606064556,44.95691510020108,47.70125600916141,55.23263406338965,55.52328030075995,61.18053963631323,41.507696073646215,48.84803540570443,61.628125028632994,9.979727537044958,19.511875424240795,37.98603095529344,56.864204993878545,47.90158741109304,36.67286196427042,41.10434557155396,64.54597532027859,53.855310635639945,53.13444490939912,42.83819128040211,62.659937531529366,47.11279100732189,50.700024554664346,32.257585936347006,60.41104636565092,49.89096188238533,61.04932597255138,52.051415457785495,51.50522580106111,43.741413777544466,56.946956554346215,7.9185162925424315,55.26691912888006,4.573835836537111,27.3420314987685,39.64998856277907,44.51007438710435,42.87647480748257,2.6860908678503574,24.351453623191674,31.463089895908578,48.8324052762556,45.60374265899421,85.09731404345884,37.36802041620665,28.28140229682056,52.97907264912544
Крым,6.010072276084189,52.3318094973597,50.38483878919679,93.5797189166593,20.615166920138478,14.027665421916456,23.948662780731365,6.172135397214482,8.29798007209923,73.80588647920297,12.836788642065303,11.07436149613917,15.4074884825754,8.426958509937194,13.547543874650124,98.89646750102033,79.71491709640104,13.87319673704181,10.859767160543882,70.56313082519638,9.61892133498149,16.733360297455878,10.260559660346129,9.796938160901398,124.81816615660189,7.979343208589504,16.842824840217176,52.9859094832956,20.708038554717007,23.657006873762178,14.58503755949793,4.876830397443808,59.78446988900984,0.0,32.93337839890001,7.097549469622456,15.461602576525015,9.428492197735086,117.6205561509545,18.083077395077293,14.427085444245687,11.364572512298011,11.35256696891491,24.081533545041257,29.534703848161065,15.083986488585166,13.863926133345608,49.8506504196994,40.52970321317664,22.087179175053972,8.25731781467243,13.683989378594156,25.700855435562836,97.7993890450961,14.104481808755093,6.061460707182206,11.198715232308261,18.006229223604702,15.461137842771805,13.557862532455777,108.65661699955302,29.0502251713934,0.6635239234620341,10.755984518213387,10.100265597280067,7.86948878805379,10.699256554307638,18.519744727007982,12.047274019127316,52.1403327307606,9.889595239440725,60.71632147463224,33.72041195917552,22.51571963157298,17.069696308722676,101.02098783282932,58.01103734113734,38.431993494113435,29.14813084798364,11.712021833781835,17.26941960318458,144.75963538586475,97.14568796015506,39.03070090520114,13.936564599485093
